id,exam_score
630140,43.72578533718706
630141,46.16753012461804
630142,42.735310474262164
630143,55.27229097389774
630144,76.56587313978689
630145,77.02978713873446
630146,69.00546322664931
630147,66.65690360096521
630148,43.849793729633674
630149,75.97906636203032
630150,60.016687384682285
630151,68.37759938214464
630152,56.02037160626206
630153,43.51778462672454
630154,53.70518429601719
630155,32.158017584114795
630156,75.761271935484
630157,53.74411781685846
630158,67.5161702245175
630159,56.36158206844648
630160,71.87568617646536
630161,69.10186061775828
630162,46.04836883711756
630163,67.01041848496293
630164,41.865922503568626
630165,75.42625556514547
630166,67.36653090160587
630167,61.25158284278871
630168,77.02862945134478
630169,84.88517601509635
630170,53.46329873810222
630171,61.309019905127236
630172,46.149082002102276
630173,73.96014729022924
630174,51.03847761057908
630175,91.2293354011737
630176,80.74850425915187
630177,74.81079080109299
630178,78.92874995574391
630179,25.87470631022955
630180,52.562987636712336
630181,43.08497335748622
630182,59.59767846665265
630183,58.22218966437099
630184,45.32392224168521
630185,69.62785072019898
630186,79.55766457011072
630187,45.678327057820816
630188,66.03644397006062
630189,61.07970932890436
630190,33.40498236106808
630191,65.79600529447065
630192,81.16283975036401
630193,92.12052294384571
630194,36.109078891081666
630195,66.03511407220915
630196,75.93364501202988
630197,40.12665519589015
630198,90.47388809610914
630199,89.31341425041808
630200,42.112729564192676
630201,53.27311663119217
630202,60.96141412243125
630203,38.80458346171304
630204,49.600874062816025
630205,72.4031415319497
630206,62.81873302443409
630207,74.9911584077381
630208,67.82171480601552
630209,42.850975070759475
630210,52.8410443415808
630211,73.22567006135968
630212,83.0021350895081
630213,83.87722811569662
630214,52.635185171845265
630215,45.8368277221795
630216,81.90055110087148
630217,51.41494344558593
630218,68.11490940101082
630219,54.215567420736065
630220,73.79199503307643
630221,73.56773324412636
630222,34.61751676101349
630223,47.17677797578126
630224,78.72085595162403
630225,70.46451016941765
630226,50.150871808973875
630227,82.77104790090154
630228,40.30905518112809
630229,52.83409275753077
630230,61.23302364293488
630231,55.824488863230904
630232,80.25889431515627
630233,32.60092183478622
630234,82.67606447000374
630235,50.71486468546901
630236,61.685336918553624
630237,88.81511134230965
630238,56.989980829174954
630239,39.00716558651572
630240,62.29897886648872
630241,44.13180737571269
630242,72.79446450839991
630243,62.48417314360722
630244,64.24070585468496
630245,85.68563928820767
630246,43.949067512882664
630247,61.24706971465842
630248,80.11540192069631
630249,36.761235911462315
630250,45.80991061771158
630251,45.89245629822608
630252,72.72867125480907
630253,71.94727508653983
630254,63.78009144821843
630255,83.47626589696634
630256,72.61240178562565
630257,56.10792537986063
630258,80.636931227883
630259,64.30934471067788
630260,52.53972726482141
630261,62.83520616963539
630262,42.86326293949952
630263,31.876931392591732
630264,67.66705832687671
630265,69.79748915360867
630266,83.71603501474087
630267,80.92358306138132
630268,95.07091017655432
630269,59.23444450842169
630270,33.09729229075344
630271,72.67770181587579
630272,40.913165329962354
630273,58.70146588354802
630274,50.20755051385309
630275,44.217563567828876
630276,47.65123588280663
630277,85.16848674315094
630278,65.55933158263055
630279,52.2716011127755
630280,85.9916174279366
630281,68.27292850452397
630282,37.20668403774034
630283,43.030575319274476
630284,44.92824307494837
630285,59.4902899434764
630286,53.07555144607185
630287,68.71964358058594
630288,81.19801786655043
630289,42.35803272327105
630290,76.6823160071882
630291,26.061401359848183
630292,56.804668267727834
630293,78.56996275332813
630294,88.89455272458852
630295,33.611244218135774
630296,68.46262676924114
630297,56.6541937129117
630298,47.45599385652009
630299,36.937635578571786
630300,59.38539331047847
630301,80.80210277429839
630302,46.183968403197184
630303,92.1159658273367
630304,64.38572710067936
630305,79.291768183291
630306,83.88848224064765
630307,60.06584006341434
630308,55.160138218175454
630309,80.19885707775981
630310,51.96033034976045
630311,47.48694107168168
630312,47.25824002725571
630313,83.59493426360136
630314,63.19034714260549
630315,95.40639000357429
630316,32.49922678346158
630317,73.16599030337004
630318,87.43607574205015
630319,56.32690330398488
630320,64.0862847394384
630321,41.06638085567839
630322,72.62380083530783
630323,63.50510356885014
630324,62.74719034484311
630325,73.92117027964808
630326,74.96454449150525
630327,81.55785720549692
630328,72.36879907606189
630329,66.0318542612421
630330,40.16602165575951
630331,63.57484139469761
630332,53.06974051031957
630333,41.16969327995579
630334,55.626555105591024
630335,50.974264313682
630336,49.47194695411842
630337,46.84071565775043
630338,42.61006802878643
630339,90.5415416325193
630340,36.600004013369926
630341,55.12371973513237
630342,73.632164355692
630343,55.3027041917279
630344,88.24924213309691
630345,28.641490432522026
630346,48.98691814436238
630347,65.89915772970544
630348,75.33199375120705
630349,60.57495598773603
630350,59.24526358563648
630351,57.612995294545144
630352,78.09464600943843
630353,74.40119912113124
630354,56.730907630081134
630355,47.49570751625883
630356,68.83985378539215
630357,65.46475197883568
630358,71.777771656805
630359,48.653356701180634
630360,79.08655799497183
630361,45.38802759665286
630362,75.48085740107848
630363,84.57724828807385
630364,70.73032040849948
630365,75.90831608016512
630366,62.56987082034061
630367,68.8066993295628
630368,43.65878953300193
630369,67.345416879098
630370,59.572583631894595
630371,63.321955902732896
630372,62.32519115009756
630373,52.20352245965914
630374,84.05497152660553
630375,45.671598020739864
630376,51.73472885878572
630377,75.76557818449962
630378,63.23550937631436
630379,56.22348463336874
630380,63.548409234950135
630381,53.464968434843456
630382,77.9045029166131
630383,32.15162733747562
630384,62.27393800187712
630385,77.91338221662116
630386,90.85353836441323
630387,84.94576708929543
630388,34.78992827121547
630389,62.81271462882712
630390,63.002438257016536
630391,76.3567460444824
630392,46.8447263045701
630393,52.017727467032245
630394,56.96564234764007
630395,39.20938932425979
630396,60.16562159023634
630397,86.8733858153142
630398,74.61926674191591
630399,58.35753103231486
630400,60.850675082499485
630401,53.38730688614563
630402,29.731573676202657
630403,44.53012840646916
630404,81.29800919231218
630405,45.0327005796198
630406,67.22009470404706
630407,67.82055394161846
630408,80.9170427007323
630409,56.66618510161444
630410,58.196828021355664
630411,77.91480092837806
630412,84.4218525569948
630413,83.5758313717081
630414,50.415341361012366
630415,54.883174983746386
630416,70.22962405457037
630417,59.511709700107694
630418,63.18679463685286
630419,45.67536183654526
630420,68.19465910179999
630421,73.27572098605705
630422,48.78156940578603
630423,29.65579093352052
630424,55.12158178811066
630425,56.971810885218694
630426,63.66767366660635
630427,60.48560561982406
630428,86.05068102856713
630429,82.44796461888333
630430,58.4264994533396
630431,62.20236150210376
630432,55.942514441872085
630433,71.20447531879023
630434,70.2832055843915
630435,35.86997282738042
630436,60.64416703991888
630437,68.48888838898016
630438,39.21126754627059
630439,55.695008659756745
630440,73.58976388521464
630441,46.95912440713591
630442,47.78120366246656
630443,60.25859208640281
630444,65.32902577052673
630445,66.89001937007613
630446,64.47252082696727
630447,77.30551823275007
630448,79.23590133450998
630449,44.107311657459604
630450,87.77161516428716
630451,76.99779228333783
630452,54.70107863766108
630453,56.15052040975145
630454,48.762688817253306
630455,78.73978400001448
630456,40.974021215925404
630457,68.7711559687956
630458,43.96017694904065
630459,71.34164594379006
630460,43.05238378886214
630461,59.545919562872484
630462,45.94874534319872
630463,58.882318607731506
630464,38.34317146282443
630465,47.15288823667875
630466,50.4695178996192
630467,49.65937207878862
630468,68.78002809058508
630469,69.17628395297389
630470,43.00190725904258
630471,51.42882767289517
630472,85.19445224095932
630473,91.85279113429243
630474,67.35091039866039
630475,70.73951095652855
630476,75.7415020846383
630477,42.60721123417821
630478,73.50748138932676
630479,74.30851907933828
630480,45.546194566992455
630481,60.35734715003712
630482,69.95457020683571
630483,34.13400400213449
630484,52.33168606573788
630485,65.18190455780496
630486,83.16517130820017
630487,67.42907024598644
630488,49.0006537040906
630489,59.730165571428806
630490,78.51233115417203
630491,82.76253268226377
630492,79.63784226005465
630493,54.11664644467128
630494,41.48789170482112
630495,47.965300409035365
630496,40.112848390264546
630497,45.21526355515515
630498,82.84702700655332
630499,66.20170142179082
630500,62.41827356370237
630501,90.50699551782519
630502,82.72486650355526
630503,27.595039861069694
630504,43.79121162547047
630505,76.54118942684035
630506,55.63397338679251
630507,70.40640913396294
630508,57.74979434982654
630509,99.87083124773173
630510,37.05280277353682
630511,35.09177103755179
630512,91.49778764259895
630513,91.5214186057587
630514,50.293501583184934
630515,64.59131906565312
630516,65.87476385603415
630517,58.39354341325458
630518,46.414545759851066
630519,44.030512292659786
630520,45.12840095113141
630521,68.84139751293485
630522,72.84055553569759
630523,84.88483529525587
630524,83.46160287981279
630525,68.34698141039354
630526,44.44333162197234
630527,47.40257317101127
630528,72.03253078062662
630529,85.35348593270554
630530,49.02446872705349
630531,58.52065783640245
630532,70.45022013661806
630533,46.550537657607066
630534,73.39686157552657
630535,52.07279446081306
630536,71.44282587115607
630537,83.5012625955547
630538,49.70566644061056
630539,48.83938886703576
630540,57.60844123935605
630541,72.16527949657927
630542,84.59658693277399
630543,66.88838020113829
630544,75.54390336160166
630545,72.75054945041998
630546,75.80525009558542
630547,69.10869621023224
630548,61.61717101514332
630549,60.6033914651765
630550,36.44654090825611
630551,52.103542389698745
630552,50.75922328788944
630553,66.01311854597522
630554,62.25599955252631
630555,65.95117442782822
630556,37.28546008917901
630557,36.948984257517466
630558,45.76418105769977
630559,55.032224322720346
630560,63.56248482689438
630561,71.45069127983379
630562,48.31703811199045
630563,60.589848830455786
630564,62.445343102724635
630565,82.44713501602908
630566,38.48482364736978
630567,53.376026778207006
630568,48.97250484063508
630569,45.8219006408171
630570,79.99947408181396
630571,73.0351344166195
630572,42.52720180925329
630573,56.20382729730265
630574,82.4671043046038
630575,91.60507102715421
630576,73.22589277807083
630577,54.290909928815644
630578,59.34215653125241
630579,67.74332287349667
630580,67.08143807985158
630581,52.58214127802556
630582,60.77194789137941
630583,49.41961755677606
630584,36.83278357459116
630585,61.262351791023285
630586,64.84362904490993
630587,70.90384274743285
630588,62.45645822862051
630589,39.1027397280157
630590,58.85408120014847
630591,62.21342498232588
630592,53.77707328649856
630593,50.856251378366736
630594,73.23889784943184
630595,48.98965349080069
630596,75.6677571896989
630597,61.30933255450803
630598,84.61661549968383
630599,59.654226588629484
630600,63.52296206630265
630601,38.348974772357565
630602,55.387469029416835
630603,50.068879592140334
630604,63.08279481264628
630605,64.77842024193072
630606,90.15926042418508
630607,86.01038336552782
630608,28.17052332460961
630609,49.84175907082458
630610,68.35165207792839
630611,37.77955044325225
630612,73.29852264850092
630613,50.72088821492274
630614,67.2780875645692
630615,66.17794709239595
630616,56.74295120321455
630617,65.50694713038526
630618,41.00579394801496
630619,84.70733956403441
630620,70.53357252847941
630621,58.224565441844014
630622,66.28862754241918
630623,50.418486647884556
630624,69.0369320070242
630625,73.53449376740262
630626,58.92982019863799
630627,58.86593231884172
630628,86.80627176741942
630629,36.301565376409975
630630,40.38715429658688
630631,44.26579524076591
630632,76.04731416557885
630633,79.10157810802698
630634,69.99998817233714
630635,74.4886859967
630636,54.527280624502616
630637,58.898051611976584
630638,49.56706071200864
630639,48.20184677451637
630640,69.38266303029134
630641,47.14117536945277
630642,42.09062663074459
630643,88.27392017519871
630644,49.462775758913345
630645,74.40755790224651
630646,58.15527847870486
630647,76.15559228257689
630648,78.89248441554301
630649,69.13655966735439
630650,71.34667300839521
630651,83.12298529552014
630652,68.87630855291914
630653,87.68074992295531
630654,76.32520042851517
630655,40.6157701781104
630656,53.673834274600665
630657,72.69002574569971
630658,50.88620998914834
630659,71.90209006010733
630660,38.30893555426844
630661,62.43215561240871
630662,59.68582962046773
630663,39.08127682544144
630664,85.52794941298039
630665,35.68418560758346
630666,65.44508261015474
630667,71.00641973718044
630668,70.9339303975882
630669,69.3305455379595
630670,82.38547332657217
630671,72.74071424754563
630672,69.46727269983924
630673,39.90928415137898
630674,55.3411737337435
630675,56.57762827368404
630676,72.17506161284614
630677,84.31670889151978
630678,73.93240357652031
630679,42.093485199178375
630680,85.74191232000557
630681,48.836807928278716
630682,69.09470540728665
630683,57.81097382204763
630684,49.66562124525353
630685,63.88666991609106
630686,83.14517715521367
630687,70.99767054707861
630688,44.69230510668764
630689,41.46865349305594
630690,91.65717059510413
630691,55.14338040882391
630692,38.81371503323393
630693,59.25524643047412
630694,54.68115230277822
630695,79.18332381666035
630696,58.34806132941009
630697,48.18949085761933
630698,58.474340561199575
630699,75.13530711714128
630700,82.51158214047187
630701,88.54633079631066
630702,82.04188947085204
630703,38.1719313771637
630704,80.80471293927856
630705,48.200871260787146
630706,81.74370764001729
630707,41.23133605014143
630708,50.47026378984403
630709,85.616766177291
630710,84.94080713188154
630711,73.9502600662562
630712,37.995623747014726
630713,64.32632393715117
630714,56.28241090064657
630715,82.67167205695657
630716,71.7728507027916
630717,54.02993319255641
630718,77.30458106492809
630719,46.48568982066184
630720,88.17052937302333
630721,42.91882129673778
630722,76.50476711327056
630723,34.67937579563714
630724,44.05395156526092
630725,68.6176178297306
630726,54.940938158500536
630727,57.02600962173601
630728,41.687245374005826
630729,39.95283167945128
630730,72.05134653882051
630731,81.0468150744671
630732,38.22588674906025
630733,66.93003591248916
630734,96.26929438453291
630735,69.29158772765199
630736,81.4278164276055
630737,81.23756344090067
630738,92.8047804790747
630739,81.94860446759948
630740,41.613525941727886
630741,58.98577798650349
630742,79.46012303923996
630743,54.86394835410482
630744,76.08214232235065
630745,56.17058985299353
630746,68.74494377963168
630747,72.53182533385755
630748,31.878443514034007
630749,63.215483825537795
630750,73.48855800999563
630751,48.44315451034168
630752,60.20884994777633
630753,65.64826488291818
630754,39.23426855943692
630755,79.64675622174268
630756,59.54586850581257
630757,35.08439510800509
630758,66.54776199406811
630759,58.8274058704717
630760,83.41771296562987
630761,38.80237093585502
630762,42.25447199388156
630763,75.80916995844157
630764,72.38155764688561
630765,44.7223869766828
630766,56.18008473599267
630767,39.32814508608941
630768,94.02910980912361
630769,46.992783462942235
630770,66.42275860849965
630771,53.23273480307617
630772,35.67578106337402
630773,89.94311436118706
630774,57.74144766843745
630775,69.11857125224675
630776,67.11968488271476
630777,72.97465974477532
630778,74.44873947976549
630779,79.3461237503841
630780,67.32263258398292
630781,81.10934974279837
630782,73.36415883078958
630783,55.353261225563834
630784,86.52677313580202
630785,72.5563833402877
630786,77.30790788770784
630787,73.96084489083673
630788,76.83805409736948
630789,63.912359264604596
630790,36.95345737802894
630791,70.16184191130174
630792,66.18796220041385
630793,90.44081837011892
630794,47.77092578073373
630795,66.06245502478146
630796,49.09345688671723
630797,41.01867735464714
630798,69.52596675656511
630799,50.54306103550577
630800,29.60238998326399
630801,30.51768084286102
630802,41.35467114758792
630803,67.8103409937425
630804,91.21783079172886
630805,50.107215494402965
630806,31.927426196311895
630807,48.23517816924221
630808,45.998899025061306
630809,48.4087565839393
630810,34.30616831561521
630811,87.16609451170885
630812,49.24337018734296
630813,60.42929596008243
630814,49.192890847585616
630815,64.06385469744069
630816,83.17813421481065
630817,65.88288911775041
630818,73.91051847775444
630819,54.67844673589513
630820,75.46093213198864
630821,68.23031031707771
630822,56.38929826579616
630823,62.93803633194782
630824,43.93237920703943
630825,65.21735470610467
630826,88.67710992646862
630827,48.57405944756977
630828,27.024325878799864
630829,85.20493273372605
630830,51.55221197532986
630831,63.23756931843543
630832,65.47567539008821
630833,69.82790203406209
630834,70.88627877936702
630835,87.09314120128836
630836,46.74808767675017
630837,79.67090891106864
630838,60.47850194837142
630839,79.28402060535042
630840,66.51246685267364
630841,58.95619061779013
630842,47.40992582654836
630843,56.06028939219381
630844,52.08253592255304
630845,50.24710712429521
630846,55.25541149250128
630847,55.903161347256216
630848,48.541432875081625
630849,73.10779584511812
630850,85.70729691523694
630851,77.52558927157496
630852,87.50460675751295
630853,77.88315669317913
630854,68.53210812340241
630855,83.60558012287703
630856,79.33973551240086
630857,69.44802619193788
630858,84.44202760434939
630859,81.16965207369446
630860,83.76634123630078
630861,94.37705288564175
630862,72.53735088028391
630863,71.36847569108534
630864,86.16438243824705
630865,75.70377666555869
630866,53.244320575385
630867,65.9123791788929
630868,71.17289775376796
630869,70.17870188575526
630870,62.7279293807355
630871,54.79628071889452
630872,59.1587147915401
630873,50.59996049871894
630874,43.409740461030836
630875,81.31794339198967
630876,45.77703591644045
630877,63.33610054446198
630878,53.28022689231261
630879,44.74641602531903
630880,60.48622765900799
630881,34.34888665647336
630882,67.61321548661502
630883,84.58254803689782
630884,48.13136813264532
630885,58.66106029655635
630886,43.17827883904686
630887,54.37710565648487
630888,57.27715424995992
630889,69.5961903064093
630890,94.5607827726138
630891,79.23309696395916
630892,29.970135651616282
630893,41.7382626574363
630894,81.91584495378535
630895,51.93891182929221
630896,72.46257778661946
630897,67.292650375295
630898,25.258973285169326
630899,33.33051104592016
630900,40.04788591576316
630901,64.12759197944989
630902,42.583596947577156
630903,63.07699021112715
630904,64.80781907387224
630905,64.52983035469231
630906,44.49040451722986
630907,54.13657362190935
630908,35.59554525594011
630909,96.13599697275961
630910,54.91216983527811
630911,48.13710241279772
630912,46.813719934227706
630913,72.99027140554013
630914,89.26984597842963
630915,62.83703112608024
630916,27.672480036821298
630917,39.886545355546545
630918,57.95786186121902
630919,74.46899293611143
630920,87.30579505122094
630921,87.61957721435009
630922,70.40039184588636
630923,56.32743720104738
630924,79.66899713288444
630925,62.018833963283285
630926,58.393161978990555
630927,49.96670286068572
630928,84.56579784112104
630929,91.11389094675512
630930,102.23853922203435
630931,59.79959912945854
630932,80.02509930496227
630933,38.54637537600938
630934,67.49268285387335
630935,77.32666039492226
630936,55.065355160703874
630937,83.62771756354445
630938,47.33896384964452
630939,77.82134057514935
630940,84.65966375504503
630941,38.748536169873866
630942,43.68047323721219
630943,59.33307290172524
630944,39.55615317806048
630945,46.94606204293626
630946,45.58965236923544
630947,40.62199986350781
630948,46.6579988156433
630949,63.822669551041656
630950,76.4747648949902
630951,74.3629093325902
630952,72.32507109281434
630953,79.4555709845037
630954,53.28518444724861
630955,29.734139184914696
630956,73.3309058106035
630957,27.75712488472768
630958,64.50628038399516
630959,83.55292413048602
630960,60.14978009322111
630961,64.93639280020747
630962,61.115757846152505
630963,63.64001746636652
630964,73.00067980283458
630965,53.9736618143125
630966,43.58660443933534
630967,61.85005731687689
630968,50.51041134736511
630969,71.83907637333945
630970,71.3608045136644
630971,67.53042442880913
630972,96.99530107322639
630973,57.410496071201585
630974,47.10156636264776
630975,57.84263664707692
630976,48.90771358500771
630977,72.68193119362806
630978,42.8505498644824
630979,77.28038231093339
630980,86.52187761932574
630981,74.23749830123545
630982,65.90915545380047
630983,54.000057371333895
630984,59.142513746213865
630985,66.71865011112196
630986,63.27533616127468
630987,63.508169590711496
630988,61.21579877989047
630989,58.931224033384396
630990,41.99814943387665
630991,81.30557615384558
630992,33.53129906337238
630993,45.230146907673706
630994,60.388450172733855
630995,79.44274295825618
630996,32.52894117923394
630997,84.68054040364179
630998,73.34682673198499
630999,80.25779782482795
631000,60.29069851838751
631001,61.915139552407915
631002,69.03681287949036
631003,60.88589935383523
631004,72.14722288137554
631005,56.80624884550165
631006,84.53615042465371
631007,48.1712331579308
631008,56.419862504250545
631009,75.41843347329699
631010,84.24002679371455
631011,43.99383630133463
631012,69.77905092599087
631013,81.55303372207442
631014,56.42790709355541
631015,95.76489994963674
631016,53.3793423414218
631017,51.900222470531126
631018,57.327220273180714
631019,51.21157189646971
631020,46.9950125447144
631021,50.1438380715117
631022,44.73926273868429
631023,85.94644913861475
631024,54.2283741658406
631025,49.83569002307269
631026,66.8055144092946
631027,41.80946245154763
631028,47.89070199193429
631029,95.4777064530486
631030,87.08388286228463
631031,59.252053944384016
631032,35.056480223988984
631033,62.3747022586534
631034,71.69535940476403
631035,69.0936133343222
631036,57.92389465208533
631037,55.174168523579155
631038,62.73618681359119
631039,65.05268644533483
631040,65.78886328060767
631041,47.24841113041961
631042,52.27698869109905
631043,62.83008491387433
631044,77.65877982805657
631045,79.88057242642577
631046,68.49261734443103
631047,39.362322601593036
631048,64.6067667096441
631049,85.19285113375467
631050,73.71217885036502
631051,77.71966807769377
631052,47.70266555234467
631053,63.783570162591936
631054,46.48092716490662
631055,80.42355592370988
631056,36.010771841241876
631057,66.78518291477671
631058,85.24880579272215
631059,60.40934642994109
631060,43.21868387762767
631061,76.51355057763564
631062,66.61299689254528
631063,83.54651122970886
631064,65.67176892168172
631065,78.20807022424535
631066,67.54929392026841
631067,38.62170477629509
631068,76.10164637020499
631069,38.93775208392151
631070,50.914266480041604
631071,43.93009847702942
631072,51.99961243094296
631073,87.84361515462652
631074,36.80857667755802
631075,40.09126837461156
631076,81.52528203076538
631077,75.87821841114037
631078,78.71381194374396
631079,63.38098886164007
631080,53.65320567395115
631081,42.44582419769881
631082,72.01499263314093
631083,61.24085087635283
631084,70.15187012158253
631085,82.34171433532907
631086,40.97576074092786
631087,78.48582893919922
631088,49.30312996371403
631089,44.20047509548278
631090,64.75970454981149
631091,38.104318507507145
631092,42.08695036944409
631093,57.417617632505696
631094,53.06814287120947
631095,75.72425077730205
631096,48.98674122589377
631097,69.04400110750612
631098,29.42951167452489
631099,56.31687458675706
631100,59.89616952337244
631101,38.3979483368136
631102,52.172096173987825
631103,78.57071988446305
631104,59.0732430491442
631105,56.78182352930015
631106,54.41474176893301
631107,43.71964150860172
631108,51.544217077515604
631109,75.02769249099264
631110,60.53589645265846
631111,49.527262431826784
631112,82.19189200611694
631113,88.60145178722732
631114,46.04929401001344
631115,61.19711582987364
631116,81.90264615543447
631117,39.29352551519425
631118,67.91757203841401
631119,68.86245818234597
631120,61.100761454202114
631121,43.76987988647835
631122,95.06965266643223
631123,81.8339373344187
631124,39.952058761378694
631125,36.848753970175295
631126,51.99638808889372
631127,62.945630877463124
631128,47.406646973061214
631129,61.22608463005503
631130,47.587606988595056
631131,65.84061546405829
631132,77.08370783455857
631133,60.320702560612204
631134,23.680265577545825
631135,70.25940718117131
631136,73.76804976944122
631137,63.955455341128925
631138,50.44209772742448
631139,74.65451841261569
631140,46.85487873533423
631141,67.74029221189366
631142,62.53820456286587
631143,54.04379741263527
631144,66.61344536377264
631145,91.97395450107982
631146,75.60734037940682
631147,45.73048183144242
631148,70.1296233714599
631149,39.96033977067321
631150,47.91914860424866
631151,55.952830092092555
631152,63.377077838552154
631153,39.89685524999308
631154,68.43181049498119
631155,78.69099607565501
631156,61.03873282896424
631157,78.87856540237476
631158,42.092669778614834
631159,64.4253890569764
631160,72.40669041121025
631161,53.60353377748218
631162,60.34698363325231
631163,56.63037406548794
631164,68.64708495990372
631165,80.78309365868924
631166,37.273169120975865
631167,53.97283113063865
631168,77.8043568434028
631169,78.24270773694752
631170,55.060676306219555
631171,82.81909961977794
631172,69.35729303043945
631173,67.24675005332854
631174,35.14655625461745
631175,78.99578966606926
631176,61.73690762236301
631177,57.21087386659071
631178,77.9226479743125
631179,73.0729206164483
631180,58.899203057961664
631181,47.773011668904324
631182,81.80655615241237
631183,49.67290296330575
631184,46.769502757520556
631185,61.02774165159454
631186,68.72554902325444
631187,52.95108655603961
631188,73.55818501906654
631189,75.14830982653373
631190,88.54797741846176
631191,46.5689924612376
631192,76.82571217966293
631193,49.70120463394702
631194,48.77750050577527
631195,58.32228412999089
631196,62.818479811982414
631197,70.55920632709932
631198,82.16397431741875
631199,36.5926766616938
631200,54.59029001053166
631201,61.20136327921365
631202,46.054222699702805
631203,45.000750890072865
631204,63.41008057043766
631205,63.84336222386591
631206,91.80450858270268
631207,35.99649228318134
631208,55.186598511726224
631209,71.87153646727828
631210,80.66347809196367
631211,38.06238848129041
631212,68.10868518956127
631213,65.75089068298568
631214,69.8992435966345
631215,71.08203618611775
631216,48.28572828752319
631217,70.40388994196209
631218,86.07047908529016
631219,79.96032917057445
631220,46.86536777487886
631221,55.92968214329768
631222,39.021590714324105
631223,71.08099885515148
631224,42.25700040234324
631225,77.14706940480562
631226,45.13828584538616
631227,45.01977347169219
631228,57.19544220068113
631229,63.81161414963096
631230,36.13059752868167
631231,28.27941567752763
631232,70.51983262386429
631233,43.229498291122454
631234,66.3248779088518
631235,49.341269610942675
631236,68.39706350552373
631237,40.63537718269889
631238,36.28538499224061
631239,43.26876601903524
631240,51.28583785893255
631241,36.42716974565097
631242,72.9786665647461
631243,71.03593044687771
631244,61.87720821502417
631245,50.87606576325754
631246,56.324450168948694
631247,66.93866625467544
631248,35.50838662978277
631249,59.28808983946412
631250,74.92142929120416
631251,54.92848605444147
631252,75.74033239997455
631253,64.14758948148811
631254,57.877227470999976
631255,51.4395789694129
631256,72.13470013913602
631257,74.25785809867646
631258,46.73151078273826
631259,85.54858367012307
631260,50.40466339881254
631261,49.31782265082946
631262,84.66690447159324
631263,86.08351071469457
631264,35.66950525630537
631265,50.39539055787483
631266,43.677627086315624
631267,51.90134003566884
631268,78.62261526271924
631269,57.432964861252245
631270,63.34990834010482
631271,87.2188853114834
